country;year;sex;age;suicides_no;population;suicides/100k pop;country-year;HDI for year; gdp_for_year ($);gdp_per_capita ($);generation
Israel;2002;female;25-34 years;10,00;490.754;2.04;Israel2002;; $121.069.378.150,00 ; $20.536,00 ;Generation X
Israel;2002;female;5-14 years;2,00;580.138;0.34;Israel2002;; $121.069.378.150,00 ; $20.536,00 ;Millenials
Israel;2002;male;5-14 years;0,00;610.267;0,00;Israel2002;; $121.069.378.150,00 ; $20.536,00 ;Millenials
Israel;2003;male;75+ years;28,00;120.134;23.31;Israel2003;; $126.864.966.909,00 ; $21.133,00 ;Silent
Israel;2003;male;55-74 years;70,00;393.481;17.79;Israel2003;; $126.864.966.909,00 ; $21.133,00 ;Silent
Israel;2003;male;35-54 years;125,00;739.587;16.9;Israel2003;; $126.864.966.909,00 ; $21.133,00 ;Boomers
Israel;2003;male;25-34 years;57,00;509.736;11.18;Israel2003;; $126.864.966.909,00 ; $21.133,00 ;Generation X
Israel;2003;male;15-24 years;62,00;566.251;10.95;Israel2003;; $126.864.966.909,00 ; $21.133,00 ;Millenials
Israel;2003;female;75+ years;10,00;178.813;5.59;Israel2003;; $126.864.966.909,00 ; $21.133,00 ;Silent
Israel;2003;female;55-74 years;24,00;457.426;5.25;Israel2003;; $126.864.966.909,00 ; $21.133,00 ;Silent
Israel;2003;female;35-54 years;25,00;779.552;3.21;Israel2003;; $126.864.966.909,00 ; $21.133,00 ;Boomers
Israel;2003;female;25-34 years;8,00;503.837;1.59;Israel2003;; $126.864.966.909,00 ; $21.133,00 ;Generation X
Israel;2003;female;15-24 years;5,00;544.294;0.92;Israel2003;; $126.864.966.909,00 ; $21.133,00 ;Millenials
Israel;2003;male;5-14 years;3,00;620.511;0.48;Israel2003;; $126.864.966.909,00 ; $21.133,00 ;Millenials
Israel;2003;female;5-14 years;0,00;589.505;0,00;Israel2003;; $126.864.966.909,00 ; $21.133,00 ;Millenials
Israel;2004;male;75+ years;30,00;123.028;24.38;Israel2004;; $135.445.033.199,00 ; $22.168,00 ;Silent
Israel;2004;male;55-74 years;65,00;407.467;15.95;Israel2004;; $135.445.033.199,00 ; $22.168,00 ;Silent
Israel;2004;male;25-34 years;66,00;520.746;12.67;Israel2004;; $135.445.033.199,00 ; $22.168,00 ;Generation X
Israel;2004;male;35-54 years;90,00;749.833;12,00;Israel2004;; $135.445.033.199,00 ; $22.168,00 ;Boomers
Israel;2004;male;15-24 years;68,00;570.981;11.91;Israel2004;; $135.445.033.199,00 ; $22.168,00 ;Millenials
Israel;2004;female;75+ years;16,00;183.915;8.7;Israel2004;; $135.445.033.199,00 ; $22.168,00 ;Silent
Israel;2004;female;55-74 years;18,00;471.206;3.82;Israel2004;; $135.445.033.199,00 ; $22.168,00 ;Silent
Israel;2004;female;35-54 years;30,00;788.499;3.8;Israel2004;; $135.445.033.199,00 ; $22.168,00 ;Boomers
Israel;2004;female;25-34 years;14,00;514.416;2.72;Israel2004;; $135.445.033.199,00 ; $22.168,00 ;Generation X
Israel;2004;female;15-24 years;11,00;548.642;2,00;Israel2004;; $135.445.033.199,00 ; $22.168,00 ;Millenials
Israel;2004;female;5-14 years;2,00;599.789;0.33;Israel2004;; $135.445.033.199,00 ; $22.168,00 ;Millenials
Israel;2004;male;5-14 years;1,00;631.409;0.16;Israel2004;; $135.445.033.199,00 ; $22.168,00 ;Millenials
Israel;2005;male;75+ years;35,00;126.420;27.69;Israel2005;0,87; $142.462.925.574,00 ; $22.901,00 ;Silent
Israel;2005;male;55-74 years;52,00;422.405;12.31;Israel2005;0,87; $142.462.925.574,00 ; $22.901,00 ;Silent
Israel;2005;male;35-54 years;93,00;761.176;12.22;Israel2005;0,87; $142.462.925.574,00 ; $22.901,00 ;Boomers
Israel;2005;female;75+ years;23,00;188.969;12.17;Israel2005;0,87; $142.462.925.574,00 ; $22.901,00 ;Silent
Israel;2005;male;15-24 years;66,00;576.279;11.45;Israel2005;0,87; $142.462.925.574,00 ; $22.901,00 ;Millenials
Israel;2005;male;25-34 years;56,00;529.472;10.58;Israel2005;0,87; $142.462.925.574,00 ; $22.901,00 ;Generation X
Israel;2005;female;55-74 years;26,00;486.213;5.35;Israel2005;0,87; $142.462.925.574,00 ; $22.901,00 ;Silent
Israel;2005;female;35-54 years;42,00;798.431;5.26;Israel2005;0,87; $142.462.925.574,00 ; $22.901,00 ;Boomers
Israel;2005;female;25-34 years;16,00;523.192;3.06;Israel2005;0,87; $142.462.925.574,00 ; $22.901,00 ;Generation X
Israel;2005;female;15-24 years;13,00;553.467;2.35;Israel2005;0,87; $142.462.925.574,00 ; $22.901,00 ;Millenials
Israel;2005;male;5-14 years;2,00;643.592;0.31;Israel2005;0,87; $142.462.925.574,00 ; $22.901,00 ;Millenials
Israel;2005;female;5-14 years;1,00;611.245;0.16;Israel2005;0,87; $142.462.925.574,00 ; $22.901,00 ;Millenials
Israel;2006;male;75+ years;22,00;129.698;16.96;Israel2006;; $153.966.916.311,00 ; $24.306,00 ;Silent
Israel;2006;male;55-74 years;61,00;439.413;13.88;Israel2006;; $153.966.916.311,00 ; $24.306,00 ;Silent
Israel;2006;male;35-54 years;84,00;773.099;10.87;Israel2006;; $153.966.916.311,00 ; $24.306,00 ;Boomers
Israel;2006;male;15-24 years;61,00;582.025;10.48;Israel2006;; $153.966.916.311,00 ; $24.306,00 ;Millenials
Israel;2006;male;25-34 years;51,00;535.920;9.52;Israel2006;; $153.966.916.311,00 ; $24.306,00 ;Generation X
Israel;2006;female;75+ years;13,00;193.121;6.73;Israel2006;; $153.966.916.311,00 ; $24.306,00 ;Silent
Israel;2006;female;35-54 years;31,00;808.874;3.83;Israel2006;; $153.966.916.311,00 ; $24.306,00 ;Boomers
Israel;2006;female;15-24 years;18,00;558.626;3.22;Israel2006;; $153.966.916.311,00 ; $24.306,00 ;Millenials
Israel;2006;female;55-74 years;15,00;503.743;2.98;Israel2006;; $153.966.916.311,00 ; $24.306,00 ;Silent
Israel;2006;female;25-34 years;10,00;529.943;1.89;Israel2006;; $153.966.916.311,00 ; $24.306,00 ;Generation X
Israel;2006;female;5-14 years;1,00;623.474;0.16;Israel2006;; $153.966.916.311,00 ; $24.306,00 ;Millenials
Israel;2006;male;5-14 years;0,00;656.549;0,00;Israel2006;; $153.966.916.311,00 ; $24.306,00 ;Millenials
Israel;2007;male;75+ years;29,00;132.434;21.9;Israel2007;; $178.706.717.753,00 ; $27.712,00 ;Silent
Israel;2007;male;55-74 years;50,00;456.922;10.94;Israel2007;; $178.706.717.753,00 ; $27.712,00 ;Silent
Israel;2007;male;35-54 years;85,00;785.826;10.82;Israel2007;; $178.706.717.753,00 ; $27.712,00 ;Boomers
Israel;2007;male;25-34 years;51,00;541.856;9.41;Israel2007;; $178.706.717.753,00 ; $27.712,00 ;Generation X
Israel;2007;male;15-24 years;45,00;587.792;7.66;Israel2007;; $178.706.717.753,00 ; $27.712,00 ;Millenials
Israel;2007;female;75+ years;7,00;196.820;3.56;Israel2007;; $178.706.717.753,00 ; $27.712,00 ;Silent
Israel;2007;female;35-54 years;23,00;819.830;2.81;Israel2007;; $178.706.717.753,00 ; $27.712,00 ;Boomers
Israel;2007;female;55-74 years;13,00;521.935;2.49;Israel2007;; $178.706.717.753,00 ; $27.712,00 ;Silent
Israel;2007;female;25-34 years;10,00;536.280;1.86;Israel2007;; $178.706.717.753,00 ; $27.712,00 ;Generation X
Israel;2007;female;15-24 years;10,00;564.137;1.77;Israel2007;; $178.706.717.753,00 ; $27.712,00 ;Millenials
Israel;2007;male;5-14 years;3,00;669.312;0.45;Israel2007;; $178.706.717.753,00 ; $27.712,00 ;Generation Z
Israel;2007;female;5-14 years;0,00;635.670;0,00;Israel2007;; $178.706.717.753,00 ; $27.712,00 ;Generation Z
Israel;2008;male;75+ years;43,00;135.142;31.82;Israel2008;; $215.840.354.627,00 ; $32.874,00 ;Silent
Israel;2008;male;55-74 years;62,00;474.005;13.08;Israel2008;; $215.840.354.627,00 ; $32.874,00 ;Silent
Israel;2008;male;15-24 years;65,00;592.791;10.97;Israel2008;; $215.840.354.627,00 ; $32.874,00 ;Millenials
Israel;2008;male;35-54 years;80,00;799.582;10.01;Israel2008;; $215.840.354.627,00 ; $32.874,00 ;Boomers
Israel;2008;male;25-34 years;42,00;548.741;7.65;Israel2008;; $215.840.354.627,00 ; $32.874,00 ;Generation X
Israel;2008;female;75+ years;11,00;200.835;5.48;Israel2008;; $215.840.354.627,00 ; $32.874,00 ;Silent
Israel;2008;female;55-74 years;15,00;539.561;2.78;Israel2008;; $215.840.354.627,00 ; $32.874,00 ;Silent
Israel;2008;female;25-34 years;11,00;543.016;2.03;Israel2008;; $215.840.354.627,00 ; $32.874,00 ;Generation X
Israel;2008;female;35-54 years;14,00;831.482;1.68;Israel2008;; $215.840.354.627,00 ; $32.874,00 ;Boomers
Israel;2008;female;15-24 years;7,00;569.127;1.23;Israel2008;; $215.840.354.627,00 ; $32.874,00 ;Millenials
Israel;2008;female;5-14 years;2,00;648.707;0.31;Israel2008;; $215.840.354.627,00 ; $32.874,00 ;Generation Z
Israel;2008;male;5-14 years;2,00;682.613;0.29;Israel2008;; $215.840.354.627,00 ; $32.874,00 ;Generation Z
Israel;2009;male;75+ years;23,00;141.368;16.27;Israel2009;; $207.419.370.241,00 ; $30.812,00 ;Silent
Israel;2009;male;55-74 years;77,00;499.108;15.43;Israel2009;; $207.419.370.241,00 ; $30.812,00 ;Silent
Israel;2009;male;25-34 years;67,00;557.283;12.02;Israel2009;; $207.419.370.241,00 ; $30.812,00 ;Generation X
Israel;2009;male;35-54 years;91,00;836.965;10.87;Israel2009;; $207.419.370.241,00 ; $30.812,00 ;Boomers
Israel;2009;male;15-24 years;48,00;597.179;8.04;Israel2009;; $207.419.370.241,00 ; $30.812,00 ;Millenials
Israel;2009;female;55-74 years;22,00;562.448;3.91;Israel2009;; $207.419.370.241,00 ; $30.812,00 ;Silent
Israel;2009;female;75+ years;8,00;208.438;3.84;Israel2009;; $207.419.370.241,00 ; $30.812,00 ;Silent
Israel;2009;female;35-54 years;32,00;866.442;3.69;Israel2009;; $207.419.370.241,00 ; $30.812,00 ;Boomers
Israel;2009;female;25-34 years;18,00;555.764;3.24;Israel2009;; $207.419.370.241,00 ; $30.812,00 ;Generation X
Israel;2009;female;15-24 years;13,00;573.738;2.27;Israel2009;; $207.419.370.241,00 ; $30.812,00 ;Millenials
Israel;2009;male;5-14 years;4,00;683.070;0.59;Israel2009;; $207.419.370.241,00 ; $30.812,00 ;Generation Z
Israel;2009;female;5-14 years;1,00;650.032;0.15;Israel2009;; $207.419.370.241,00 ; $30.812,00 ;Generation Z
Israel;2010;male;75+ years;40,00;145.554;27.48;Israel2010;0,883; $233.609.522.091,00 ; $34.104,00 ;Silent
Israel;2010;male;55-74 years;93,00;515.880;18.03;Israel2010;0,883; $233.609.522.091,00 ; $34.104,00 ;Silent
Israel;2010;male;35-54 years;119,00;854.628;13.92;Israel2010;0,883; $233.609.522.091,00 ; $34.104,00 ;Generation X
Israel;2010;male;25-34 years;77,00;561.408;13.72;Israel2010;0,883; $233.609.522.091,00 ; $34.104,00 ;Generation X
Israel;2010;male;15-24 years;63,00;600.681;10.49;Israel2010;0,883; $233.609.522.091,00 ; $34.104,00 ;Millenials
Israel;2010;female;75+ years;9,00;213.458;4.22;Israel2010;0,883; $233.609.522.091,00 ; $34.104,00 ;Silent
Israel;2010;female;55-74 years;22,00;580.202;3.79;Israel2010;0,883; $233.609.522.091,00 ; $34.104,00 ;Silent
Israel;2010;female;35-54 years;33,00;882.268;3.74;Israel2010;0,883; $233.609.522.091,00 ; $34.104,00 ;Generation X
Israel;2010;female;15-24 years;10,00;576.967;1.73;Israel2010;0,883; $233.609.522.091,00 ; $34.104,00 ;Millenials
Israel;2010;female;25-34 years;9,00;559.584;1.61;Israel2010;0,883; $233.609.522.091,00 ; $34.104,00 ;Generation X
Israel;2010;female;5-14 years;3,00;662.543;0.45;Israel2010;0,883; $233.609.522.091,00 ; $34.104,00 ;Generation Z
Israel;2010;male;5-14 years;2,00;696.652;0.29;Israel2010;0,883; $233.609.522.091,00 ; $34.104,00 ;Generation Z
Israel;2011;male;75+ years;44,00;150.875;29.16;Israel2011;0,888; $261.628.548.084,00 ; $37.528,00 ;Silent
Israel;2011;male;55-74 years;80,00;532.080;15.04;Israel2011;0,888; $261.628.548.084,00 ; $37.528,00 ;Boomers
Israel;2011;male;35-54 years;111,00;872.269;12.73;Israel2011;0,888; $261.628.548.084,00 ; $37.528,00 ;Generation X
Israel;2011;male;25-34 years;45,00;560.802;8.02;Israel2011;0,888; $261.628.548.084,00 ; $37.528,00 ;Millenials
Israel;2011;male;15-24 years;41,00;605.530;6.77;Israel2011;0,888; $261.628.548.084,00 ; $37.528,00 ;Millenials
Israel;2011;female;55-74 years;30,00;598.715;5.01;Israel2011;0,888; $261.628.548.084,00 ; $37.528,00 ;Boomers
Israel;2011;female;75+ years;7,00;220.868;3.17;Israel2011;0,888; $261.628.548.084,00 ; $37.528,00 ;Silent
Israel;2011;female;25-34 years;16,00;559.719;2.86;Israel2011;0,888; $261.628.548.084,00 ; $37.528,00 ;Millenials
Israel;2011;female;35-54 years;22,00;899.777;2.45;Israel2011;0,888; $261.628.548.084,00 ; $37.528,00 ;Generation X
Israel;2011;female;15-24 years;12,00;583.108;2.06;Israel2011;0,888; $261.628.548.084,00 ; $37.528,00 ;Millenials
Israel;2011;male;5-14 years;1,00;712.716;0.14;Israel2011;0,888; $261.628.548.084,00 ; $37.528,00 ;Generation Z
Israel;2011;female;5-14 years;0,00;675.036;0,00;Israel2011;0,888; $261.628.548.084,00 ; $37.528,00 ;Generation Z
Israel;2012;male;75+ years;33,00;154.818;21.32;Israel2012;0,89; $257.296.579.579,00 ; $36.263,00 ;Silent
Israel;2012;male;55-74 years;93,00;546.015;17.03;Israel2012;0,89; $257.296.579.579,00 ; $36.263,00 ;Boomers
Israel;2012;male;35-54 years;131,00;890.948;14.7;Israel2012;0,89; $257.296.579.579,00 ; $36.263,00 ;Generation X
Israel;2012;male;25-34 years;57,00;568.580;10.02;Israel2012;0,89; $257.296.579.579,00 ; $36.263,00 ;Millenials
Israel;2012;male;15-24 years;32,00;614.618;5.21;Israel2012;0,89; $257.296.579.579,00 ; $36.263,00 ;Millenials
Israel;2012;female;75+ years;9,00;224.319;4.01;Israel2012;0,89; $257.296.579.579,00 ; $36.263,00 ;Silent
Israel;2012;female;55-74 years;24,00;612.293;3.92;Israel2012;0,89; $257.296.579.579,00 ; $36.263,00 ;Boomers
Israel;2012;female;25-34 years;17,00;566.255;3,00;Israel2012;0,89; $257.296.579.579,00 ; $36.263,00 ;Millenials
Israel;2012;female;15-24 years;13,00;589.147;2.21;Israel2012;0,89; $257.296.579.579,00 ; $36.263,00 ;Millenials
Israel;2012;female;35-54 years;18,00;916.404;1.96;Israel2012;0,89; $257.296.579.579,00 ; $36.263,00 ;Generation X
Israel;2012;male;5-14 years;3,00;723.667;0.41;Israel2012;0,89; $257.296.579.579,00 ; $36.263,00 ;Generation Z
Israel;2012;female;5-14 years;0,00;688.296;0,00;Israel2012;0,89; $257.296.579.579,00 ; $36.263,00 ;Generation Z
Israel;2013;male;75+ years;34,00;160.074;21.24;Israel2013;0,893; $292.489.185.194,00 ; $40.477,00 ;Silent
Israel;2013;male;55-74 years;71,00;560.632;12.66;Israel2013;0,893; $292.489.185.194,00 ; $40.477,00 ;Boomers
Israel;2013;male;35-54 years;102,00;907.964;11.23;Israel2013;0,893; $292.489.185.194,00 ; $40.477,00 ;Generation X
Israel;2013;male;25-34 years;47,00;574.069;8.19;Israel2013;0,893; $292.489.185.194,00 ; $40.477,00 ;Millenials
Israel;2013;female;75+ years;12,00;230.693;5.2;Israel2013;0,893; $292.489.185.194,00 ; $40.477,00 ;Silent
Israel;2013;male;15-24 years;30,00;623.751;4.81;Israel2013;0,893; $292.489.185.194,00 ; $40.477,00 ;Millenials
Israel;2013;female;55-74 years;23,00;627.505;3.67;Israel2013;0,893; $292.489.185.194,00 ; $40.477,00 ;Boomers
Israel;2013;female;35-54 years;26,00;932.764;2.79;Israel2013;0,893; $292.489.185.194,00 ; $40.477,00 ;Generation X
Israel;2013;female;25-34 years;15,00;571.000;2.63;Israel2013;0,893; $292.489.185.194,00 ; $40.477,00 ;Millenials
Israel;2013;male;5-14 years;7,00;737.875;0.95;Israel2013;0,893; $292.489.185.194,00 ; $40.477,00 ;Generation Z
Israel;2013;female;15-24 years;5,00;597.664;0.84;Israel2013;0,893; $292.489.185.194,00 ; $40.477,00 ;Millenials
Israel;2013;female;5-14 years;0,00;702.017;0,00;Israel2013;0,893; $292.489.185.194,00 ; $40.477,00 ;Generation Z
Israel;2014;male;75+ years;32,00;164.959;19.4;Israel2014;0,894; $308.416.982.140,00 ; $41.869,00 ;Silent
Israel;2014;male;35-54 years;125,00;925.543;13.51;Israel2014;0,894; $308.416.982.140,00 ; $41.869,00 ;Generation X
Israel;2014;male;55-74 years;54,00;577.076;9.36;Israel2014;0,894; $308.416.982.140,00 ; $41.869,00 ;Boomers
Israel;2014;male;25-34 years;41,00;580.208;7.07;Israel2014;0,894; $308.416.982.140,00 ; $41.869,00 ;Millenials
Israel;2014;male;15-24 years;35,00;633.544;5.52;Israel2014;0,894; $308.416.982.140,00 ; $41.869,00 ;Millenials
Israel;2014;female;75+ years;11,00;236.381;4.65;Israel2014;0,894; $308.416.982.140,00 ; $41.869,00 ;Silent
Israel;2014;female;55-74 years;24,00;645.102;3.72;Israel2014;0,894; $308.416.982.140,00 ; $41.869,00 ;Boomers
Israel;2014;female;35-54 years;29,00;949.566;3.05;Israel2014;0,894; $308.416.982.140,00 ; $41.869,00 ;Generation X
Israel;2014;female;25-34 years;13,00;576.407;2.26;Israel2014;0,894; $308.416.982.140,00 ; $41.869,00 ;Millenials
Israel;2014;female;15-24 years;10,00;607.031;1.65;Israel2014;0,894; $308.416.982.140,00 ; $41.869,00 ;Millenials
Israel;2014;male;5-14 years;7,00;753.317;0.93;Israel2014;0,894; $308.416.982.140,00 ; $41.869,00 ;Generation Z
Israel;2014;female;5-14 years;1,00;717.118;0.14;Israel2014;0,894; $308.416.982.140,00 ; $41.869,00 ;Generation Z
Israel;2015;male;75+ years;30,00;168.826;17.77;Israel2015;; $299.093.839.690,00 ; $39.793,00 ;Silent
Israel;2015;male;55-74 years;65,00;595.247;10.92;Israel2015;; $299.093.839.690,00 ; $39.793,00 ;Boomers
Israel;2015;male;35-54 years;92,00;944.406;9.74;Israel2015;; $299.093.839.690,00 ; $39.793,00 ;Generation X
Israel;2015;male;25-34 years;45,00;586.251;7.68;Israel2015;; $299.093.839.690,00 ; $39.793,00 ;Millenials
Israel;2015;female;75+ years;14,00;241.083;5.81;Israel2015;; $299.093.839.690,00 ; $39.793,00 ;Silent
Israel;2015;male;15-24 years;35,00;644.674;5.43;Israel2015;; $299.093.839.690,00 ; $39.793,00 ;Millenials
Israel;2015;female;55-74 years;17,00;664.823;2.56;Israel2015;; $299.093.839.690,00 ; $39.793,00 ;Boomers
Israel;2015;female;25-34 years;13,00;581.972;2.23;Israel2015;; $299.093.839.690,00 ; $39.793,00 ;Millenials
Israel;2015;female;35-54 years;20,00;967.412;2.07;Israel2015;; $299.093.839.690,00 ; $39.793,00 ;Generation X
Israel;2015;female;15-24 years;8,00;617.440;1.3;Israel2015;; $299.093.839.690,00 ; $39.793,00 ;Millenials
Israel;2015;male;5-14 years;2,00;770.443;0.26;Israel2015;; $299.093.839.690,00 ; $39.793,00 ;Generation Z
Israel;2015;female;5-14 years;1,00;733.603;0.14;Israel2015;; $299.093.839.690,00 ; $39.793,00 ;Generation Z
Italy;1985;male;75+ years;542,00;1.107.700;48.93;Italy1985;0,738; $450.725.816.043,00 ; $8.329,00 ;G.I. Generation
Italy;1985;male;55-74 years;1307,00;4.991.500;26.18;Italy1985;0,738; $450.725.816.043,00 ; $8.329,00 ;G.I. Generation
Italy;1985;male;35-54 years;902,00;7.267.900;12.41;Italy1985;0,738; $450.725.816.043,00 ; $8.329,00 ;Silent
Italy;1985;female;75+ years;239,00;1.961.500;12.18;Italy1985;0,738; $450.725.816.043,00 ; $8.329,00 ;G.I. Generation
Italy;1985;female;55-74 years;596,00;6.003.500;9.93;Italy1985;0,738; $450.725.816.043,00 ; $8.329,00 ;G.I. Generation
Italy;1985;male;25-34 years;361,00;3.973.800;9.08;Italy1985;0,738; $450.725.816.043,00 ; $8.329,00 ;Boomers
Italy;1985;male;15-24 years;249,00;4.770.000;5.22;Italy1985;0,738; $450.725.816.043,00 ; $8.329,00 ;Generation X
Italy;1985;female;35-54 years;382,00;7.478.700;5.11;Italy1985;0,738; $450.725.816.043,00 ; $8.329,00 ;Silent
Italy;1985;female;25-34 years;106,00;3.946.700;2.69;Italy1985;0,738; $450.725.816.043,00 ; $8.329,00 ;Boomers
Italy;1985;female;15-24 years;60,00;4.613.300;1.3;Italy1985;0,738; $450.725.816.043,00 ; $8.329,00 ;Generation X
Italy;1985;male;5-14 years;10,00;4.101.400;0.24;Italy1985;0,738; $450.725.816.043,00 ; $8.329,00 ;Generation X
Italy;1985;female;5-14 years;5,00;3.898.700;0.13;Italy1985;0,738; $450.725.816.043,00 ; $8.329,00 ;Generation X
Italy;1986;male;75+ years;568,00;1.149.900;49.4;Italy1986;; $638.273.986.102,00 ; $11.762,00 ;G.I. Generation
Italy;1986;male;55-74 years;1164,00;5.048.400;23.06;Italy1986;; $638.273.986.102,00 ; $11.762,00 ;G.I. Generation
Italy;1986;male;35-54 years;929,00;7.275.300;12.77;Italy1986;; $638.273.986.102,00 ; $11.762,00 ;Silent
Italy;1986;female;75+ years;247,00;2.035.300;12.14;Italy1986;; $638.273.986.102,00 ; $11.762,00 ;G.I. Generation
Italy;1986;female;55-74 years;582,00;6.059.000;9.61;Italy1986;; $638.273.986.102,00 ; $11.762,00 ;G.I. Generation
Italy;1986;male;25-34 years;380,00;4.047.500;9.39;Italy1986;; $638.273.986.102,00 ; $11.762,00 ;Boomers
Italy;1986;female;35-54 years;397,00;7.477.000;5.31;Italy1986;; $638.273.986.102,00 ; $11.762,00 ;Silent
Italy;1986;male;15-24 years;237,00;4.797.900;4.94;Italy1986;; $638.273.986.102,00 ; $11.762,00 ;Generation X
Italy;1986;female;25-34 years;97,00;4.009.600;2.42;Italy1986;; $638.273.986.102,00 ; $11.762,00 ;Boomers
Italy;1986;female;15-24 years;72,00;4.637.000;1.55;Italy1986;; $638.273.986.102,00 ; $11.762,00 ;Generation X
Italy;1986;male;5-14 years;15,00;3.963.900;0.38;Italy1986;; $638.273.986.102,00 ; $11.762,00 ;Generation X
Italy;1986;female;5-14 years;3,00;3.766.700;0.08;Italy1986;; $638.273.986.102,00 ; $11.762,00 ;Generation X
Italy;1987;male;75+ years;563,00;1.195.000;47.11;Italy1987;; $803.055.418.883,00 ; $14.756,00 ;G.I. Generation
Italy;1987;male;55-74 years;1146,00;5.097.300;22.48;Italy1987;; $803.055.418.883,00 ; $14.756,00 ;G.I. Generation
Italy;1987;male;35-54 years;873,00;7.292.700;11.97;Italy1987;; $803.055.418.883,00 ; $14.756,00 ;Silent
Italy;1987;female;75+ years;248,00;2.115.000;11.73;Italy1987;; $803.055.418.883,00 ; $14.756,00 ;G.I. Generation
Italy;1987;male;25-34 years;425,00;4.142.000;10.26;Italy1987;; $803.055.418.883,00 ; $14.756,00 ;Boomers
Italy;1987;female;55-74 years;496,00;6.102.400;8.13;Italy1987;; $803.055.418.883,00 ; $14.756,00 ;G.I. Generation
Italy;1987;male;15-24 years;245,00;4.807.700;5.1;Italy1987;; $803.055.418.883,00 ; $14.756,00 ;Generation X
Italy;1987;female;35-54 years;343,00;7.483.400;4.58;Italy1987;; $803.055.418.883,00 ; $14.756,00 ;Silent
Italy;1987;female;25-34 years;99,00;4.091.900;2.42;Italy1987;; $803.055.418.883,00 ; $14.756,00 ;Boomers
Italy;1987;female;15-24 years;63,00;4.637.300;1.36;Italy1987;; $803.055.418.883,00 ; $14.756,00 ;Generation X
Italy;1987;male;5-14 years;11,00;3.826.100;0.29;Italy1987;; $803.055.418.883,00 ; $14.756,00 ;Generation X
Italy;1987;female;5-14 years;4,00;3.633.300;0.11;Italy1987;; $803.055.418.883,00 ; $14.756,00 ;Generation X
Italy;1988;male;75+ years;591,00;1.245.700;47.44;Italy1988;; $888.667.913.419,00 ; $16.282,00 ;G.I. Generation
Italy;1988;male;55-74 years;1073,00;5.146.300;20.85;Italy1988;; $888.667.913.419,00 ; $16.282,00 ;G.I. Generation
Italy;1988;female;75+ years;244,00;2.202.900;11.08;Italy1988;; $888.667.913.419,00 ; $16.282,00 ;G.I. Generation
Italy;1988;male;35-54 years;799,00;7.314.800;10.92;Italy1988;; $888.667.913.419,00 ; $16.282,00 ;Silent
Italy;1988;male;25-34 years;385,00;4.245.400;9.07;Italy1988;; $888.667.913.419,00 ; $16.282,00 ;Boomers
Italy;1988;female;55-74 years;512,00;6.141.600;8.34;Italy1988;; $888.667.913.419,00 ; $16.282,00 ;G.I. Generation
Italy;1988;male;15-24 years;237,00;4.790.900;4.95;Italy1988;; $888.667.913.419,00 ; $16.282,00 ;Generation X
Italy;1988;female;35-54 years;346,00;7.494.900;4.62;Italy1988;; $888.667.913.419,00 ; $16.282,00 ;Silent
Italy;1988;female;25-34 years;115,00;4.184.700;2.75;Italy1988;; $888.667.913.419,00 ; $16.282,00 ;Boomers
Italy;1988;female;15-24 years;65,00;4.613.100;1.41;Italy1988;; $888.667.913.419,00 ; $16.282,00 ;Generation X
Italy;1988;male;5-14 years;10,00;3.694.100;0.27;Italy1988;; $888.667.913.419,00 ; $16.282,00 ;Generation X
Italy;1988;female;5-14 years;4,00;3.505.300;0.11;Italy1988;; $888.667.913.419,00 ; $16.282,00 ;Generation X
Italy;1989;male;75+ years;564,00;1.292.300;43.64;Italy1989;; $925.598.068.021,00 ; $16.922,00 ;G.I. Generation
Italy;1989;male;55-74 years;1048,00;5.201.300;20.15;Italy1989;; $925.598.068.021,00 ; $16.922,00 ;G.I. Generation
Italy;1989;male;35-54 years;826,00;7.341.100;11.25;Italy1989;; $925.598.068.021,00 ; $16.922,00 ;Silent
Italy;1989;male;25-34 years;433,00;4.358.200;9.94;Italy1989;; $925.598.068.021,00 ; $16.922,00 ;Boomers
Italy;1989;female;75+ years;217,00;2.285.500;9.49;Italy1989;; $925.598.068.021,00 ; $16.922,00 ;G.I. Generation
Italy;1989;female;55-74 years;462,00;6.186.700;7.47;Italy1989;; $925.598.068.021,00 ; $16.922,00 ;G.I. Generation
Italy;1989;male;15-24 years;243,00;4.742.000;5.12;Italy1989;; $925.598.068.021,00 ; $16.922,00 ;Generation X
Italy;1989;female;35-54 years;321,00;7.512.800;4.27;Italy1989;; $925.598.068.021,00 ; $16.922,00 ;Silent
Italy;1989;female;25-34 years;138,00;4.287.600;3.22;Italy1989;; $925.598.068.021,00 ; $16.922,00 ;Boomers
Italy;1989;female;15-24 years;73,00;4.561.200;1.6;Italy1989;; $925.598.068.021,00 ; $16.922,00 ;Generation X
Italy;1989;male;5-14 years;10,00;3.556.100;0.28;Italy1989;; $925.598.068.021,00 ; $16.922,00 ;Generation X
Italy;1989;female;5-14 years;7,00;3.372.400;0.21;Italy1989;; $925.598.068.021,00 ; $16.922,00 ;Generation X
Italy;1990;male;75+ years;670,00;1.332.200;50.29;Italy1990;0,766; $1.177.326.294.441,00 ; $21.472,00 ;G.I. Generation
Italy;1990;male;55-74 years;980,00;5.266.600;18.61;Italy1990;0,766; $1.177.326.294.441,00 ; $21.472,00 ;G.I. Generation
Italy;1990;male;35-54 years;802,00;7.381.900;10.86;Italy1990;0,766; $1.177.326.294.441,00 ; $21.472,00 ;Silent
